"販売店ASAコード","販売店名","契約状況","店コード","区域","順路","枝番","読者No","氏名１","氏名２","フリガナ１","フリガナ２","郵便番号","住所１","住所２","住所３","住所４（建物名）","住所５（部屋番号）","住所６（通称）","住所７（方書）","電話番号１","電話番号２","メールアドレス１","メールアドレス２","生年月日","性別","職業","支払い方法","銘柄コード","本社銘柄コード","銘柄","現区分","契約開始","現入り日","契約日","契約終了","契約期間（開始）","契約期間（終了）","現入コード","現入理由","現契約区分","販促品名１","販促品名２","販促品名３"
"1935200",,"現",,"4","150","0","25","●●●●●",,"●●●●●●●●●",,"4640056","名古屋市千種区","月見坂町","1-14(２階)",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","48","0","36","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","21-20",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20140401","20140401","20140401",,"20140401",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","49","0","40","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","21-20",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20020401","20020401","20020401",,"20020401",,"1","新規","新勧",,,
"1935200",,"現",,"6","67","0","45","●●●●●",,"●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","21-21",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20200213","20200213","20200212",,"20200213","20210228","2","起し","起し",,,
"1935200",,"現",,"4","84","0","50","●●●●●",,"●●●●●●●●●",,"4640063","名古屋市千種区","西山元町","1-48",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","19","0","56","●●●●●",,"●●●●●●●",,"4640057","名古屋市千種区","法王町","2-11",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","20","0","59","●●●●●",,"●●●●●●●",,"4640064","名古屋市千種区","山門町","1-65",,,,,,,,,,,,"集金","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","23","0","61","●●●●",,"●●●●●●●",,"4640057","名古屋市千種区","法王町","2-11-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970601","19970601","19970601",,"19970601",,"1","新規","新勧",,,
"1935200",,"現",,"4","22","0","63","●●●●●",,"●●●●●●●●",,"4640057","名古屋市千種区カ?キ?ク?ケ?コ?","法王町","2-11-2",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20180101","20180101","20180101",,"20180101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","78","0","66","●●●●●",,"●●●●●●●",,"4640064","名古屋市千種区","山門町","1-31",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20011001","20011001","20011001",,"20011001",,"1","新規","新勧",,,
"1935200",,"現",,"1","77","50","75","●●●●●",,"●●●●●●●●",,"4640096","名古屋市千種区","下方町","5-69",,,,,"●●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200901","20200901","20191226",,"20200901","20210831","7","先起し","先起し",,,
"1935200",,"現",,"4","27","0","76","●●●●●",,"●●●●●●●",,"4640057","名古屋市千種区","法王町","2-18（２階）",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20010501","20010501","20010501",,"20010501",,"1","新規","新勧",,,
"1935200",,"現",,"4","36","0","80","●●●●●●●●●●●",,"●●●●●",,"4640064","名古屋市千種区","山門町","2-58",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","35","0","86","●●●●●●●●●●●●",,"●●●●●●●●●",,"4640064","名古屋市千種区","山門町","1-78",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20000401","20000401","20000401",,"20000401",,"1","新規","新勧",,,
"1935200",,"現",,"3","156","0","106","●●●●",,"●●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1",,,,,"●●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20191201","20191201","20191201","20201231","20191201","20201231","6","固継","固定継続",,,
"1935200",,"予",,"3","156","0","106","●●●●",,"●●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1",,,,,"●●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","予約","20210101","20210101","20200909",,"20210101","20211231","6","固継","固定継続",,,
"1935200",,"現",,"4","145","0","107","●●●●●",,"●●●●●●●",,"4640056","名古屋市千種区","月見坂町","2-6",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","19920401","19920401","19920401",,"19920401",,"1","新規","新勧",,,
"1935200",,"現",,"4","39","0","129","●●●●●",,"●●●●●●",,"4640821","名古屋市千種区","末盛通","1-6-3",,,,,,,,,,,,"集金","000100","1","セット","現読","19961201","19961201","19961201",,"19961201",,"1","新規","新勧",,,
"1935200",,"現",,"4","40","0","130","●●●●",,"●●●●",,"4640821","名古屋市千種区","末盛通","1-15-2",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","19910701","19910701","19910701",,"19910701",,"1","新規","新勧",,,
"1935200",,"現",,"4","47","0","132","●●●●●●●●●●●●",,"●●●●●●●●●●●●●●",,"4640821","名古屋市千種区","末盛通","1-18",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20110101","20110101","20110101",,"20110101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","50","0","140","●●●●",,"●●●●●●●",,"4640821","名古屋市千種区","末盛通","1-18",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","42","0","147","●●●●●●●●●●●●●●●",,"●●●●●●●●●●●",,"4640821","名古屋市千種区","末盛通","2-11（Ｄ）▲▲▲▲",,,,,"●●●●●●●●●●",,,,,,,"振込","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","153","0","152","●●●●●",,"●●●●●●●",,"4640056","名古屋市千種区","月見坂町","1-39",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","155","0","160","●●●●●",,"●●●●●●●●",,"4640055","名古屋市千種区","姫ヶ池通","3-5",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","202","0","167","●●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-23",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20100501","20100501","20100501",,"20100501",,"2","起し","起し",,,
"1935200",,"現",,"4","64","0","176","●●",,"●●●●",,"4640064","名古屋市千種区","山門町","2-26",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000100","1","セット","現読","19950601","19950601","19950601",,"19950601",,"24","申込み","新勧",,,
"1935200",,"現",,"4","146","0","178","●●●●●",,"●●●●●●●●●",,"4640056","名古屋市千種区","月見坂町","1-20",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20180701","20180701","20180620",,"20180701",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","65","0","186","●●●●●",,"●●●●●●●●",,"4640064","名古屋市千種区","山門町","1-12-7",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","66","0","187","●●●●●",,"●●●●●●●●",,"4640064","名古屋市千種区","山門町","1-12-7",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","29","0","190","●●●●",,"●●●●●●",,"4640056","名古屋市千種区","月見坂町","1-8-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20140201","20140201","20140201",,"20140201",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","148","0","200","●●●●●",,"●●●●●●●●●",,"4640056","名古屋市千種区","月見坂町","1-9-9",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20010901","20010901","20010901",,"20010901",,"1","新規","新勧",,,
"1935200",,"現",,"4","68","0","202","●●●●●",,"●●●●●●",,"4640064","名古屋市千種区","山門町","1-11",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","19940801","19940801","19940801",,"19940801",,"1","新規","新勧",,,
"1935200",,"現",,"4","87","0","209","●●●●●",,"●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-22-3",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","129","0","221","●●●●●",,"●●●●●●●",,"4640065","名古屋市千種区","堀割町","1-14",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20050101","20050101","20050101",,"20050101",,"1","新規","新勧",,,
"1935200",,"現",,"4","127","0","226","●●●●●●●●●",,"●●●●●●●●●●●●●●●●",,"4640841","名古屋市千種区","覚王山通","8-6（５階）",,,,,,,,,,,,"集金","000201","3","朝刊単","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","126","0","227","●●●●●●●●●●",,"●●●●●●●●●●●●●●",,"4640841","名古屋市千種区","覚王山通","8-6▲7,8,9月分▲",,,,,"●●●●●●●●●●",,,,,,,"振込","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","123","0","228","●●●●●●●",,"●●●●●●●●●",,"4640841","名古屋市千種区","覚王山通","8-14",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","19911201","19911201","19911201",,"19911201",,"1","新規","新勧",,,
"1935200",,"現",,"4","118","0","236","●●●●●",,"●●●●●●●●",,"4640065","名古屋市千種区","堀割町","1-60-12",,,,,,,,,,,,"自振","000201","3","朝刊単","現読","20170101","20170101","20161222",,"20170101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","119","0","237","●●●●●",,"●●●●●●●●●",,"4640065","名古屋市千種区","堀割町","1-60-12",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","19950401","19950401","19950401",,"19950401",,"1","新規","新勧",,,
"1935200",,"現",,"4","110","0","241","●●●●●",,"●●●●●●●●●",,"4640841","名古屋市千種区","覚王山通","9-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"5","128","0","243","●●●",,"●●●●●●",,"4640073","名古屋市千種区","高見","1-25-4-1",,,,,"●●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20200801","20200801","20200514",,"20200801","20210731","4","１継","一継",,,
"1935200",,"現",,"4","112","0","246","●●●●●",,"●●●●●●●",,"4640841","名古屋市千種区","覚王山通","9-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20111001","20111001","20111001",,"20111001",,"11","銘柄変更","新勧",,,
"1935200",,"現",,"6","169","0","247","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","3-35",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20110601","20110601","20110601",,"20110601",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","179","0","264","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","3-35-26",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20180901","20180901","20180810",,"20180901",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","108","0","271","●●●●●",,"●●●●●●●●",,"4640065","名古屋市千種区","堀割町","2-17",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","19950601","19950601","19950601",,"19950601",,"1","新規","新勧",,,
"1935200",,"現",,"6","166","0","275","●●●●●",,"●●●●●●●",,"4640061","名古屋市千種区","向陽","1-3-20",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","19981101","19981101","19981101",,"19981101",,"1","新規","新勧",,,
"1935200",,"現",,"6","190","0","288","●●●●●",,"●●●●",,"4640062","名古屋市千種区","向陽町","3-12",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20041201","20041201","20041201",,"20041201",,"1","新規","新勧",,,
"1935200",,"現",,"6","185","0","302","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-26",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"1","54","0","327","●●●●●",,"●●●●●●●●",,"4640096","名古屋市千種区","下方町","6-32-2",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","19950901","19950901","19950901",,"19950901",,"1","新規","新勧",,,
"1935200",,"現",,"4","158","0","372","●●●●●",,"●●●●●●●●●",,"4640057","名古屋市千種区","法王町","2-5-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19951201","19951201","19951201",,"19951201",,"1","新規","新勧",,,
"1935200",,"現",,"4","160","0","378","●●●●●",,"●●●●●●●●●●",,"4640057","名古屋市千種区","法王町","2-5-1",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20070601","20070601","20070601",,"20070601",,"5","２継続","継続",,,
"1935200",,"現",,"4","162","0","380","●●●●●",,"●●●●●●●●",,"4640057","名古屋市千種区","法王町","2-5-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","163","0","384","●●●●●",,"●●●●●●●",,"4640057","名古屋市千種区","法王町","2-5-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","7","0","386","●●●●●",,"●●●●●●●●",,"4640057","名古屋市千種区","法王町","2-5-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","5","0","396","●●●●●",,"●●●●●●●●",,"4640057","名古屋市千種区","法王町","2-5-6",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20010511","20010511","20010511",,"20010511",,"1","新規","新勧",,,
"1935200",,"現",,"4","86","0","406","●●●●●",,"●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-2",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20140701","20140701","20140701",,"20140701",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","95","0","410","●●●●●",,"●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-13-4",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","19890501","19890501","19890501",,"19890501",,"1","新規","新勧",,,
"1935200",,"現",,"4","91","0","411","●●●●●",,"●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-32-1",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"4","94","0","412","●●●●●",,"●●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-5-1",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","19950701","19950701","19950701",,"19950701",,"1","新規","新勧",,,
"1935200",,"現",,"4","92","0","413","●●●●",,"●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-5-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19950401","19950401","19950401",,"19950401",,"1","新規","新勧",,,
"1935200",,"現",,"4","97","0","416","●●●●●",,"●●●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-5-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19960101","19960101","19960101",,"19960101",,"1","新規","新勧",,,
"1935200",,"現",,"6","132","0","418","●●●●●",,"●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-20",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","134","0","424","●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-15-3",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20121101","20121101","20121101",,"20121101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","141","0","425","●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-4-4",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20191001","20191001","20191001","20200930","20191001","20200930","2","起し","起し",,,
"1935200",,"予",,"6","141","0","425","●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-4-4",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","予約","20201001","20201001","20200721",,"20201001","20210930","4","１継","一継",,,
"1935200",,"現",,"6","73","0","427","●●●●●",,"●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-32-4",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20010201","20010201","20010201",,"20010201",,"1","新規","新勧",,,
"1935200",,"現",,"6","18","0","430","●●●●●",,"●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-3",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","19950401","19950401","19950401",,"19950401",,"1","新規","新勧",,,
"1935200",,"現",,"6","19","0","434","●●●●●",,"●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-3",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20181001","20181001","20180921",,"20181001",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","22","0","437","●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-3",,,,,"●●●●●●●●●●●","●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","19950701","19950701","19950701",,"19950701",,"1","新規","新勧",,,
"1935200",,"現",,"6","144","0","438","●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-1-3",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20071001","20071001","20071001",,"20071001",,"4","１継","一継",,,
"1935200",,"現",,"6","23","0","439","●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-3",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19950401","19950401","19950401",,"19950401",,"1","新規","新勧",,,
"1935200",,"現",,"6","156","0","452","●●●●",,"●●●●●●●●",,"4640054","名古屋市千種区","田代町字蝮池上","2-10",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","35","0","459","●●●●●",,"●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","13-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","36","0","462","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","13-1",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","159","0","472","●●●●",,"●●●●●●●●●●●●●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-3-3（瑞光寺）",,,,,"●●●●●●●●●●","●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20200101","20200101","20190809","20201231","20200101","20201231","6","固継","固定継続",,,
"1935200",,"予",,"6","159","0","472","●●●●",,"●●●●●●●●●●●●●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-3-3（瑞光寺）",,,,,"●●●●●●●●●●","●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","予約","20210101","20210101","20200908",,"20210101","20211231","6","固継","固定継続",,,
"1935200",,"現",,"6","31","0","473","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","13-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20011201","20011201","20011201",,"20011201",,"1","新規","新勧",,,
"1935200",,"現",,"6","27","0","477","●●●●●",,"●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","13-1",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","208","0","494","●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-14-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20110201","20110201","20110201",,"20110201",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","220","0","499","●●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-10",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20170501","20170501","20170501",,"20170501",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"13","143","0","503","●●●●●",,"●●●●●●●",,"4640075","名古屋市千種区","内山","3-13-12",,,,,"●●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20110401","20110401","20110330",,"20110401",,"41","移転読者","新勧",,,
"1935200",,"現",,"6","232","0","506","●●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-29-1",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","19930101","19930101","19930101",,"19930101",,"1","新規","新勧",,,
"1935200",,"現",,"4","98","0","508","●●●●●",,"●●●●●●●",,"4640063","名古屋市千種区","西山元町","2-7-4",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19890601","19890601","19890601",,"19890601",,"1","新規","新勧",,,
"1935200",,"現",,"4","102","0","511","●●●●●",,"●●●●●●",,"4640063","名古屋市千種区","西山元町","2-10-3",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20200305","20200305","20200305",,"20200305",,"2","起し","起し",,,
"1935200",,"現",,"6","228","0","517","●●●●●",,"●●●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-29-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20200101","20200101","20190810","20201231","20200101","20201231","6","固継","固定継続",,,
"1935200",,"予",,"6","228","0","517","●●●●●",,"●●●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-29-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","予約","20210101","20210101","20200908",,"20210101","20211231","6","固継","固定継続",,,
"1935200",,"現",,"6","230","0","520","●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-29-1",,,,,,,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"5","79","0","525","●●●●●",,"●●●●●●●●●",,"4640073","名古屋市千種区","高見","2-2-41",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20150701","20150701","20150701",,"20150701",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","206","0","531","●●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-16",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20110201","20110201","20110201",,"20110201",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","152","0","538","●●●●",,"●●●●●●●●",,"4640054","名古屋市千種区","田代町字蝮池上","108-19",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"6","149","0","543","●●●●●",,"●●●●●●●",,"4640054","名古屋市千種区","田代町字蝮池上","108-38",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20200701","20200701","20200409",,"20200701","20220630","4","１継","一継",,,
"1935200",,"現",,"6","146","0","555","●●●●●",,"●●●●●●●●●●",,"4640054","名古屋市千種区","田代町字蝮池上","108-139",,,,,"●●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20171201","20171201","20171116",,"20171201",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"3","122","0","557","●●●●●",,"●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","2-2-66",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20200401","20200401","20200109",,"20200401","20210331","6","固継","固定継続",,,
"1935200",,"現",,"3","105","0","569","●●●●●",,"●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","3-3-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20131101","20131101","20131101",,"20131101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"3","103","0","570","●●●●",,"●●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","3-3-5",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"3","107","0","594","●●●●●",,"●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","3-3-20",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20130201","20130201","20130201",,"20130201",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"3","116","0","601","●●●●●",,"●●●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","2-1-16",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"3","117","0","602","●●●●●",,"●●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","2-2-81",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20200901","20200901","20200831",,"20200901",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"3","124","0","608","●●●●●",,"●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","1-2-19",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19960301","19960301","19960301",,"19960301",,"1","新規","新勧",,,
"1935200",,"現",,"3","131","0","619","●●●●●",,"●●●●●●●●",,"4640042","名古屋市千種区","南ヶ丘","2-9-18",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
